"token
",m1,m2,m3,m4c,m4,m5c,m5,mod_class_id,mod_class_name,mod_term,mod_ay,mod_sem,mod_module_code
28055_360,5,1,2,Good text 7,TAs,Bad text 6,Stressful,PC1432,Japanese 1,1720,17,2,1211
30093_200,5,4,1,Good text 7,TAs,Bad text 6,Stressful,MA2213,Fluid Mechanics,1010,10,1,8504
31264_1978,2,3,2,Good text 7,TAs,Bad text 6,Stressful,EG1111,Structural Systems,1810,18,1,1144
31464_812,2,3,5,Good text 7,TAs,Bad text 6,Stressful,SC1101E,Physics IE,1620,16,2,4852
33482_786,2,5,5,Good text 7,TAs,Bad text 6,Stressful,CS2010,Abnormal Psychology,1320,13,2,1908
34299_1851,1,4,5,Good text 7,TAs,Bad text 6,Stressful,TG1422,Quantitative Physiology for Bioengineers,1140,11,4,1397
34669_1412,5,4,4,Good text 7,TAs,Bad text 6,Stressful,ES5002,Drugs and Society,910,9,1,1038
34669_1412,4,5,3,Good text 7,TAs,Bad text 6,Stressful,CM1501,Critical Thinking And Writing,910,9,1,1031
34913_1152,3,4,5,Good text 7,TAs,Bad text 6,Stressful,BSP1005,Physics IIE,1610,16,1,1448
35617_366,1,2,3,Good text 7,TAs,Bad text 6,Stressful,ST2132,Econometrics II,1020,10,2,1238
36637_432,1,4,4,Good text 7,TAs,Bad text 6,Stressful,CS1101S,Modern Technology in Medicine and Health,910,9,1,1076
380_346,5,1,3,Good text 7,TAs,Bad text 6,Stressful,LSM2103,Introduction to Politics,1410,14,1,1081
3823_409,2,4,1,Good text 7,TAs,Bad text 6,Stressful,EE2006,Hydraulics,1010,10,1,1002
3871_695,4,5,4,Good text 7,TAs,Bad text 6,Stressful,ST2132,Econometrics II,1810,18,1,1767
3871_695,5,3,5,Good text 7,TAs,Bad text 6,Stressful,ES2331,Honours Project in Life Sciences,1810,18,1,15553
38863_844,4,3,1,Good text 7,TAs,Bad text 6,Stressful,GEK1527,Legal Environment Of Business,620,6,2,1467
38863_844,1,3,5,Good text 7,TAs,Bad text 6,Stressful,LAJ3201,Community Health Posting,620,6,2,1016
43344_892,3,2,1,Good text 7,TAs,Bad text 6,Stressful,GEK1527,Legal Environment Of Business,810,8,1,1306
4463_1637,1,2,4,Good text 7,TAs,Bad text 6,Stressful,CM1131,Malay 1,1420,14,2,1697
44761_860,5,4,3,Good text 7,TAs,Bad text 6,Stressful,SW2104,Organic Chemistry 1,610,6,1,1348
45722_1029,3,1,1,Good text 7,TAs,Bad text 6,Stressful,GEK1007,Culture Industries,820,8,2,1276
46067_1296,4,1,3,Good text 7,TAs,Bad text 6,Stressful,CM1401,Business Analytics - Data & Decisions,1210,12,1,1149
46433_837,2,4,3,Good text 7,TAs,Bad text 6,Stressful,ME2101,Forensic Science,1320,13,2,1175
47493_1316,1,2,5,Good text 7,TAs,Bad text 6,Stressful,LSM1101,"Communications, New Media and Society",810,8,1,1256
47786_1125,1,5,4,Good text 7,TAs,Bad text 6,Stressful,MA1505,Quantitative Reasoning,1410,14,1,1620
4851_513,2,2,1,Good text 7,TAs,Bad text 6,Stressful,SSA1202,Engineering & Uncertainty Analyses,1210,12,1,1180
49117_278,1,2,4,Good text 7,TAs,Bad text 6,Stressful,ES5002,Drugs and Society,1620,16,2,2011
50535_1895,4,4,1,Good text 7,TAs,Bad text 6,Stressful,LAB1201,Introduction to Japanese Studies,1230,12,3,1512
50535_95,1,1,2,Good text 7,TAs,Bad text 6,Stressful,PH1102E,"Legal Analysis, Research & Communication",920,9,2,1019
51460_444,4,1,2,Good text 7,TAs,Bad text 6,Stressful,LAM1201,Human Development over the Lifespan,1410,14,1,1627
51671_1811,2,2,3,Good text 7,TAs,Bad text 6,Stressful,ES2002,Fluid Mechanics I,1520,15,2,1881
53096_1827,4,4,2,Good text 7,TAs,Bad text 6,Stressful,EE2009,Ecology and Environment,1720,17,2,1132
53484_458,5,1,1,Good text 7,TAs,Bad text 6,Stressful,GEK1527,Legal Environment Of Business,630,6,3,1196
54052_1601,2,1,2,Good text 7,TAs,Bad text 6,Stressful,BSP2001,Genes and Society,1530,15,3,2098
54925_294,2,2,4,Good text 7,TAs,Bad text 6,Stressful,MA1505,Quantitative Reasoning,920,9,2,1026
55371_868,3,1,3,Good text 7,TAs,Bad text 6,Stressful,ME2151,Probability and Statistics,1720,17,2,1141
56586_1362,4,3,1,Good text 7,TAs,Bad text 6,Stressful,FAS1102,Introduction to Computing,610,6,1,1800
57399_63,3,5,1,Good text 7,TAs,Bad text 6,Stressful,SC2212,Financial Markets,1410,14,1,1152
58269_865,4,5,4,Good text 7,TAs,Bad text 6,Stressful,MNO1001X,Introduction to Media Writing,940,9,4,1276
5898_1191,4,4,5,Good text 7,TAs,Bad text 6,Stressful,PF2105,Real Estate Market Analysis,1730,17,3,1887
59791_1228,4,3,4,Good text 7,TAs,Bad text 6,Stressful,MA1505,Quantitative Reasoning,1810,18,1,2016
61216_124,3,4,1,Good text 7,TAs,Bad text 6,Stressful,DSC2006,Managerial Economics,510,5,1,1612
61595_1825,4,3,4,Good text 7,TAs,Bad text 6,Stressful,MA1506,Mathematics II,1620,16,2,7328
61684_226,5,5,4,Good text 7,TAs,Bad text 6,Stressful,BSP1005,Physics IIE,820,8,2,1098
62397_497,4,3,2,Good text 7,TAs,Bad text 6,Stressful,SSS1207,Physics in the Life Sciences,1140,11,4,1006
8395_1189,4,3,3,Good text 7,TAs,Bad text 6,Stressful,CN3124,Analytical Methods in Electrical and Computer Engineering,1210,12,1,1181
8494_1906,5,1,4,Good text 7,TAs,Bad text 6,Stressful,MA3252,GRADUATE SEMINARS,1310,13,1,1023
9972_1363,1,2,4,Good text 7,TAs,Bad text 6,Stressful,LSM2103,Introduction to Politics,1220,12,2,1049
10935_261,2,2,2,Good text 8,Practical,Bad text 6,Stressful,EG1111,Structural Systems,910,9,1,1378
11091_1002,2,4,5,Good text 8,Practical,Bad text 6,Stressful,SN1101E,Government and Politics of Singapore,910,9,1,1989
11436_1730,5,1,4,Good text 8,Practical,Bad text 6,Stressful,CS1101S,Modern Technology in Medicine and Health,1040,10,4,1520
11842_854,2,1,3,Good text 8,Practical,Bad text 6,Stressful,EC2101,The Nature of Language,1410,14,1,1105
1197_1258,1,3,4,Good text 8,Practical,Bad text 6,Stressful,MA1506,Mathematics II,1520,15,2,2868
13479_157,1,2,1,Good text 8,Practical,Bad text 6,Stressful,SC2101,Immunology,1120,11,2,1919
14300_610,4,5,5,Good text 8,Practical,Bad text 6,Stressful,MA1506,Mathematics II,1120,11,2,2209
14491_918,2,2,2,Good text 8,Practical,Bad text 6,Stressful,ES2002,Fluid Mechanics I,1730,17,3,1192
14790_715,3,1,5,Good text 8,Practical,Bad text 6,Stressful,GET1029,Stochastic Processes I,1720,17,2,8303
15239_1761,2,5,2,Good text 8,Practical,Bad text 6,Stressful,BSP2001,Genes and Society,1730,17,3,1014
16105_1983,5,4,3,Good text 8,Practical,Bad text 6,Stressful,ME2143,Fundamental Pharmacology,1410,14,1,1010
18091_212,1,5,4,Good text 8,Practical,Bad text 6,Stressful,PC1432,Japanese 1,1620,16,2,1323
18255_230,3,2,1,Good text 8,Practical,Bad text 6,Stressful,CS1102C,Making of Modern Europe,1520,15,2,1005
1879_254,5,2,1,Good text 8,Practical,Bad text 6,Stressful,SC2213,Introduction to Systems Thinking,620,6,2,1906
19184_1882,2,2,3,Good text 8,Practical,Bad text 6,Stressful,PR3104,Principles Of Medicinal Chemistry,920,9,2,1175
19797_236,3,4,1,Good text 8,Practical,Bad text 6,Stressful,SC2214,GRADUATE RESEARCH SEMINAR,1710,17,1,1420
20509_1431,1,1,5,Good text 8,Practical,Bad text 6,Stressful,MA1506,Mathematics II,1420,14,2,1068
21274_8,2,4,5,Good text 8,Practical,Bad text 6,Stressful,SE1101E,Asian Business Environments,1420,14,2,1174
23766_849,5,1,1,Good text 8,Practical,Bad text 6,Stressful,FAS1102,Introduction to Computing,1220,12,2,1609
24833_214,1,1,3,Good text 8,Practical,Bad text 6,Stressful,EU1101E,Mechanical Systems Design I,1200,12,0,1330
25606_573,4,2,4,Good text 8,Practical,Bad text 6,Stressful,LSM2103,Introduction to Politics,1410,14,1,1111
27335_182,3,4,5,Good text 8,Practical,Bad text 6,Stressful,PC1432,Japanese 1,1810,18,1,1042
27932_1577,5,2,4,Good text 8,Practical,Bad text 6,Stressful,LAJ1201,DOCTORAL SEMINARS,1140,11,4,1734
28906_1347,5,3,1,Good text 8,Practical,Bad text 6,Stressful,EC1101E,Changing Landscapes of Singapore,1510,15,1,1052
29328_775,3,4,3,Good text 8,Practical,Bad text 6,Stressful,LAK2201,Human Factors Engineering,1620,16,2,15558
30562_1078,1,5,4,Good text 8,Practical,Bad text 6,Stressful,FAS1101,Financial Economics I,1610,16,1,1054
31977_1605,5,1,4,Good text 8,Practical,Bad text 6,Stressful,LAJ1201,DOCTORAL SEMINARS,1010,10,1,12838
32325_1724,1,3,1,Good text 8,Practical,Bad text 6,Stressful,LAK1201,Engineering Mathematics I,1420,14,2,2016
33725_323,4,2,1,Good text 8,Practical,Bad text 6,Stressful,EC3101,Statistics for Life Sciences,1710,17,1,1479
33981_800,3,4,3,Good text 8,Practical,Bad text 6,Stressful,EG3611,Computer Applications in Civil Engineering,1740,17,4,1455
35201_402,1,2,2,Good text 8,Practical,Bad text 6,Stressful,EC3303,Bahasa Indonesia 1,1540,15,4,1592
35281_1536,1,2,1,Good text 8,Practical,Bad text 6,Stressful,TG3001,Engineering Principles and Practice I,1810,18,1,1003
35759_155,1,2,5,Good text 8,Practical,Bad text 6,Stressful,EC2101,The Nature of Language,1520,15,2,1621
3725_1655,2,1,2,Good text 8,Practical,Bad text 6,Stressful,ACC2002,Introduction to Economic Analysis,1610,16,1,1360
37777_375,3,3,4,Good text 8,Practical,Bad text 6,Stressful,LC1003,Organic Chemistry for Engineers,1510,15,1,1699
37928_572,3,5,2,Good text 8,Practical,Bad text 6,Stressful,LC1003,Organic Chemistry for Engineers,710,7,1,1214
38048_1143,1,4,3,Good text 8,Practical,Bad text 6,Stressful,PL3234,Industrial Attachment Programme,510,5,1,1041
38209_1746,3,2,5,Good text 8,Practical,Bad text 6,Stressful,ACC1002,B.Eng. Dissertation,1010,10,1,2126
387_712,5,2,3,Good text 8,Practical,Bad text 6,Stressful,LSM1301,Introduction to Psychology,1020,10,2,1016
38753_1251,4,2,4,Good text 8,Practical,Bad text 6,Stressful,CN1111,Physical Chemistry 1,1410,14,1,1047
39071_1960,3,1,3,Good text 8,Practical,Bad text 6,Stressful,MA3220,Introduction to Information Security,1420,14,2,1124
40062_442,4,5,1,Good text 8,Practical,Bad text 6,Stressful,ES1102,"Life, the Universe, and Everything",520,5,2,1750
40118_1571,5,3,4,Good text 8,Practical,Bad text 6,Stressful,FIN2004,Singapore Society,810,8,1,1119
40210_623,1,3,4,Good text 8,Practical,Bad text 6,Stressful,SSA1201,Macroeconomic Analysis I,1610,16,1,1891
40764_512,3,4,4,Good text 8,Practical,Bad text 6,Stressful,LSM1104,Feedback Control Systems,1320,13,2,1019
41658_1015,3,4,4,Good text 8,Practical,Bad text 6,Stressful,CN4122,Industrial Organisation I,1810,18,1,1137
43341_1557,1,4,3,Good text 8,Practical,Bad text 6,Stressful,CS1010,Developmental Psychology,1200,12,0,1011
438_416,3,3,4,Good text 8,Practical,Bad text 6,Stressful,ME2151,Probability and Statistics,1420,14,2,1279
4529_153,1,3,3,Good text 8,Practical,Bad text 6,Stressful,MA1511,Differential Equations for Engineering,1000,10,0,1218
4643_42,3,4,3,Good text 8,Practical,Bad text 6,Stressful,EL1101E,General Biology,1810,18,1,1739
46730_353,1,5,3,Good text 8,Practical,Bad text 6,Stressful,PL3232,Programming for Computer Interfaces,1440,14,4,13540
48592_838,5,1,1,Good text 8,Practical,Bad text 6,Stressful,ST1131,Calculus,1620,16,2,1047
49018_50,4,3,2,Good text 8,Practical,Bad text 6,Stressful,SSS1207,Physics in the Life Sciences,1700,17,0,1248
49151_722,2,3,2,Good text 8,Practical,Bad text 6,Stressful,GE2220,Instrumental Analysis II,1210,12,1,1228
49482_250,4,2,3,Good text 8,Practical,Bad text 6,Stressful,EC1301,Financial Accounting,1600,16,0,1337
50533_1500,1,1,5,Good text 8,Practical,Bad text 6,Stressful,LSM2191,Japanese 4,1310,13,1,1108
52269_129,1,1,3,Good text 8,Practical,Bad text 6,Stressful,LSM1103,Principles of Mechanical Eng. Materials,1010,10,1,1615
53950_1758,5,4,3,Good text 8,Practical,Bad text 6,Stressful,LSM1301,Introduction to Psychology,1720,17,2,2078
54831_489,2,3,2,Good text 8,Practical,Bad text 6,Stressful,BSP1004,Probability,1420,14,2,1487
55326_1098,4,5,2,Good text 8,Practical,Bad text 6,Stressful,PC1327,IS Innovations in Organisations and Society,610,6,1,1881
56090_97,2,4,5,Good text 8,Practical,Bad text 6,Stressful,MNO1001,Finance,1010,10,1,1163
56575_1045,5,3,2,Good text 8,Practical,Bad text 6,Stressful,SC1101E,Physics IE,920,9,2,1601
57314_1287,3,2,5,Good text 8,Practical,Bad text 6,Stressful,PL3234,Industrial Attachment Programme,1810,18,1,1204
57630_1495,1,1,2,Good text 8,Practical,Bad text 6,Stressful,MA3111,Signals & Communications Design Lab,1620,16,2,1887
58207_1862,1,2,3,Good text 8,Practical,Bad text 6,Stressful,CE2184,Engineering Economy,1010,10,1,1020
60073_1402,2,2,1,Good text 8,Practical,Bad text 6,Stressful,TG1423,Ideas and Approaches in Design,1440,14,4,1690
60389_249,1,1,4,Good text 8,Practical,Bad text 6,Stressful,MA1421,Fundamentals of Physics I,1430,14,3,1383
62081_1064,5,5,5,Good text 8,Practical,Bad text 6,Stressful,SC2215,Physics for Electrical Engineers,1610,16,1,1126
7439_1156,1,5,1,Good text 8,Practical,Bad text 6,Stressful,LC1003,Organic Chemistry for Engineers,1510,15,1,1188
8304_1911,2,4,3,Good text 8,Practical,Bad text 6,Stressful,GET1008,Contemporary Social Issues in Singapore,1410,14,1,1126
8330_1656,3,2,4,Good text 8,Practical,Bad text 6,Stressful,LC1003,Organic Chemistry for Engineers,1100,11,0,1828
8381_1104,3,1,2,Good text 8,Practical,Bad text 6,Stressful,EE2023,Strategic IT Applications,720,7,2,1011
8550_1173,5,1,2,Good text 8,Practical,Bad text 6,Stressful,CS2105,Research and Statistical Methods I,1210,12,1,1679
9145_1112,3,5,3,Good text 8,Practical,Bad text 6,Stressful,MA1521,Intermediate Fluid Mechanics,1530,15,3,1880
9693_1321,5,2,3,Good text 8,Practical,Bad text 6,Stressful,MNO1001,Finance,1220,12,2,3000
10207_1508,2,1,4,Good text 9,Hands-on,Bad text 6,Stressful,CFG1010,Engineering Professionalism,1510,15,1,1044
10755_979,3,5,3,Good text 9,Hands-on,Bad text 6,Stressful,GEQ1000,Operations Management,1410,14,1,1659
11455_185,1,2,3,Good text 9,Hands-on,Bad text 6,Stressful,JS2230,Enterprise Systems Architecture and Design,1320,13,2,1030
11756_940,2,4,4,Good text 9,Hands-on,Bad text 6,Stressful,ACC1006,Personal Development & Career Management,1710,17,1,1241
12153_14,4,4,5,Good text 9,Hands-on,Bad text 6,Stressful,GEK1900,World Religions,1720,17,2,1108
13956_277,4,2,1,Good text 9,Hands-on,Bad text 6,Stressful,AR1221,Combinatorics and Graphs I,1810,18,1,1228
14343_412,1,1,1,Good text 9,Hands-on,Bad text 6,Stressful,CM2192,"Singapore, Asia and American Power",1410,14,1,2063
15997_946,2,4,3,Good text 9,Hands-on,Bad text 6,Stressful,SSA1201,Macroeconomic Analysis I,810,8,1,1578
16318_480,4,4,4,Good text 9,Hands-on,Bad text 6,Stressful,PR3101,Equity & Trusts (B),920,9,2,2067
16901_256,4,1,2,Good text 9,Hands-on,Bad text 6,Stressful,LC1007,Industrial Management,1120,11,2,1105
17725_699,4,1,4,Good text 9,Hands-on,Bad text 6,Stressful,PR1101,Health Psychology,1110,11,1,1644
17808_337,5,5,3,Good text 9,Hands-on,Bad text 6,Stressful,EC1101E,Changing Landscapes of Singapore,800,8,0,1345
20724_669,5,5,3,Good text 9,Hands-on,Bad text 6,Stressful,GEH1049,Strategic Management,910,9,1,4321
21064_1458,2,3,1,Good text 9,Hands-on,Bad text 6,Stressful,CS1101C,Business Communication for Leaders (BBA),1520,15,2,1406
21715_1956,2,4,2,Good text 9,Hands-on,Bad text 6,Stressful,SC2101,Immunology,900,9,0,2067
21740_1378,4,4,2,Good text 9,Hands-on,Bad text 6,Stressful,GEK1511,Employee Management In Singapore,1210,12,1,1307
21960_1622,5,3,5,Good text 9,Hands-on,Bad text 6,Stressful,USS2105,Surgery,520,5,2,1006
22128_665,1,4,4,Good text 9,Hands-on,Bad text 6,Stressful,ME2151,Probability and Statistics,1120,11,2,1015
22584_1733,5,4,1,Good text 9,Hands-on,Bad text 6,Stressful,EC3371,English For Academic Purposes (Engg),1320,13,2,1055
23643_972,3,1,3,Good text 9,Hands-on,Bad text 6,Stressful,CS2100,The Evolution of a Global City-State,1410,14,1,1665
23979_1959,5,3,5,Good text 9,Hands-on,Bad text 6,Stressful,EG2401,Principles of Economics,1520,15,2,1013
25996_4,1,2,5,Good text 9,Hands-on,Bad text 6,Stressful,ME2113,Money and Banking I,1210,12,1,15553
26383_1756,1,2,3,Good text 9,Hands-on,Bad text 6,Stressful,HR2002,HeadStart Module (A Career Development Programme),910,9,1,1043
27610_1523,1,2,2,Good text 9,Hands-on,Bad text 6,Stressful,IT1004,Research Methodology,1610,16,1,1028
28072_1705,5,2,3,Good text 9,Hands-on,Bad text 6,Stressful,GEK1519,Multivariable Calculus,1220,12,2,1276
28424_1731,3,1,5,Good text 9,Hands-on,Bad text 6,Stressful,PC1144,Engineering Mathematics II,1140,11,4,1216
31757_764,2,4,4,Good text 9,Hands-on,Bad text 6,Stressful,MNO1001,Finance,1310,13,1,1077
32708_146,2,5,2,Good text 9,Hands-on,Bad text 6,Stressful,PL3236,French 1,1810,18,1,1018
33981_800,1,4,2,Good text 9,Hands-on,Bad text 6,Stressful,MA1505,Quantitative Reasoning,1740,17,4,1116
34560_1745,2,3,5,Good text 9,Hands-on,Bad text 6,Stressful,SE1101E,Asian Business Environments,1330,13,3,1919
34563_1318,4,1,1,Good text 9,Hands-on,Bad text 6,Stressful,ST3236,Research Methodology & Ethics,1720,17,2,1052
35617_366,4,4,5,Good text 9,Hands-on,Bad text 6,Stressful,CM1502,Living with Mathematics,1020,10,2,5729
36098_1903,5,3,5,Good text 9,Hands-on,Bad text 6,Stressful,GEK2506,Introductory Bioinformatics,1210,12,1,1279
3736_587,3,5,2,Good text 9,Hands-on,Bad text 6,Stressful,PC1432,Japanese 1,1810,18,1,1891
38577_655,3,2,5,Good text 9,Hands-on,Bad text 6,Stressful,BSP1004,Probability,920,9,2,1220
39429_143,5,4,2,Good text 9,Hands-on,Bad text 6,Stressful,ME2143,Fundamental Pharmacology,1420,14,2,15553
39632_255,2,4,3,Good text 9,Hands-on,Bad text 6,Stressful,CFG1010,Engineering Professionalism,1140,11,4,1810
40229_965,3,5,4,Good text 9,Hands-on,Bad text 6,Stressful,MA2216,Everyday Life of Chinese Singaporeans: Past & Present (taught in English),1810,18,1,1120
40338_1521,3,3,5,Good text 9,Hands-on,Bad text 6,Stressful,LSM2251,Corporate Finance,810,8,1,1448
41915_538,1,5,3,Good text 9,Hands-on,Bad text 6,Stressful,ES2002,Fluid Mechanics I,1510,15,1,1090
43142_421,1,2,3,Good text 9,Hands-on,Bad text 6,Stressful,GEQ1000,Operations Management,1610,16,1,1254
43577_459,1,4,5,Good text 9,Hands-on,Bad text 6,Stressful,BSP2005,Introduction to Statistics,910,9,1,1417
43846_939,4,1,5,Good text 9,Hands-on,Bad text 6,Stressful,GEQ1000,Operations Management,1210,12,1,1104
44591_1663,5,5,3,Good text 9,Hands-on,Bad text 6,Stressful,NM1101E,Asking Questions,1120,11,2,7806
45012_1847,1,5,4,Good text 9,Hands-on,Bad text 6,Stressful,GEK1505,Introductory Materials Science And Engineering,920,9,2,1044
45013_805,3,3,4,Good text 9,Hands-on,Bad text 6,Stressful,CS2102,Mechanics Of Machines,1310,13,1,1004
45261_1272,4,5,4,Good text 9,Hands-on,Bad text 6,Stressful,DP1001,Mathematics I,810,8,1,1174
4529_153,1,3,3,Good text 9,Hands-on,Bad text 6,Stressful,LSM1104,Feedback Control Systems,1000,10,0,1113
45791_891,3,4,5,Good text 9,Hands-on,Bad text 6,Stressful,SSA2204,Fundamentals of Biochemistry,1710,17,1,1120
45934_1699,5,1,5,Good text 9,Hands-on,Bad text 6,Stressful,SE1101E,Asian Business Environments,920,9,2,1026
46679_1482,4,3,1,Good text 9,Hands-on,Bad text 6,Stressful,CS2106,Econometrics I,1810,18,1,1711
46873_1671,3,5,5,Good text 9,Hands-on,Bad text 6,Stressful,LAB2201,B. Eng. Dissertation,1310,13,1,1115
47786_1125,5,1,2,Good text 9,Hands-on,Bad text 6,Stressful,PC1327,IS Innovations in Organisations and Society,1410,14,1,1311
48624_443,5,4,1,Good text 9,Hands-on,Bad text 6,Stressful,SC1101E,Physics IE,810,8,1,12838
49217_211,3,3,2,Good text 9,Hands-on,Bad text 6,Stressful,JS2230,Enterprise Systems Architecture and Design,1520,15,2,1420
49482_250,5,3,3,Good text 9,Hands-on,Bad text 6,Stressful,EG2401,Principles of Economics,1600,16,0,1791
49914_1416,2,5,1,Good text 9,Hands-on,Bad text 6,Stressful,FIN2004,Singapore Society,1620,16,2,1395
50737_832,4,5,1,Good text 9,Hands-on,Bad text 6,Stressful,NM2101,Public Writing and Communication,1810,18,1,1053
50820_1728,1,4,3,Good text 9,Hands-on,Bad text 6,Stressful,ACC2002,Introduction to Economic Analysis,1710,17,1,1544
52523_1677,4,1,4,Good text 9,Hands-on,Bad text 6,Stressful,EE2009,Ecology and Environment,1720,17,2,3105
54925_294,5,5,3,Good text 9,Hands-on,Bad text 6,Stressful,EC2102,Understanding the Universe,920,9,2,1188
54989_1834,5,1,5,Good text 9,Hands-on,Bad text 6,Stressful,GEK1006,Pro Bono Service,1620,16,2,2016
56149_639,1,3,2,Good text 9,Hands-on,Bad text 6,Stressful,MA3252,GRADUATE SEMINARS,1320,13,2,1449
56428_1013,2,5,3,Good text 9,Hands-on,Bad text 6,Stressful,FAS1102,Introduction to Computing,1400,14,0,1801
57037_189,4,1,1,Good text 9,Hands-on,Bad text 6,Stressful,ME4101A,Industrial Attachment,1320,13,2,2868
58473_1943,5,3,3,Good text 9,Hands-on,Bad text 6,Stressful,MA1102R,Southeast Asia: A Changing Region,710,7,1,1035
60058_433,2,3,3,Good text 9,Hands-on,Bad text 6,Stressful,AR2223,Anatomy,1420,14,2,1997
61841_1921,2,4,2,Good text 9,Hands-on,Bad text 6,Stressful,ST1232,Microeconomic Analysis I,1620,16,2,15554
